3,16,3.8092
3,3458,3.8092
3,3356,3.7741
3,366,3.7599
3,3578,3.7599
3,3799,3.7599
3,3571,3.7439
3,138,3.6952
3,3622,3.6907
3,199,3.6508
3,3701,3.6508
3,248,3.5861
3,341,3.5482
3,3411,3.4835
3,3856,3.4595
3,3409,3.4277
3,3496,3.4277
3,3636,3.4277
3,3853,3.4277
3,3530,3.4058
3,3947,3.3904
3,3560,3.3410
3,3832,3.3410
3,3838,3.3410
3,3376,3.2763
3,3605,3.2763
3,66,3.2621
3,3797,3.2319
3,3546,3.2127
3,3595,3.2127
3,39,3.1293
3,44,3.1293
3,331,3.1293
3,3606,3.1293
3,3849,3.1293
3,3911,3.1293
3,3390,3.0077
3,3663,3.0077
3,43,2.9869
3,135,2.9869
3,151,2.9869
3,169,2.9869
3,310,2.9869
3,3461,2.9869
3,3509,2.9869
3,137,2.9222
3,184,2.9222
3,371,2.9222
3,3336,2.9222
3,3367,2.9222
3,3522,2.9222
3,3630,2.9222
3,3830,2.9222
3,3494,2.8405
3,65,2.7829
3,3412,2.7193
3,146,2.5680
3,207,2.5680
3,277,2.5680
3,3515,2.5680
3,3521,2.5680
3,3643,2.5680
3,3652,2.5680
3,3658,2.5680
3,3740,2.5680
3,3810,2.5680
3,3826,2.5680
3,3846,2.5680
3,3850,2.5680
3,3887,2.5680
3,3937,2.5680
3,318,2.5674
3,3696,2.5674
3,3370,2.4871
3,3468,2.4743
3,3644,2.4743
3,3699,2.4743
3,3417,2.4018
3,37,2.3641
3,148,2.3641
3,314,2.3641
3,3536,2.3641
3,48,2.2992
3,200,2.2992
3,3907,2.2992
3,186,2.2390
3,145,2.2292
3,312,2.2292
3,357,2.2292
3,3351,2.2292
3,3387,2.2292
3,3413,2.2292
3,3460,2.2292
3,3551,2.2292
3,3773,2.2292
3,3852,2.2292
3,3925,2.1708
3,3944,2.1708
3,3369,2.0920
3,3489,2.0920
3,3563,2.0920
3,20,2.0554
3,113,2.0554
3,282,2.0554
3,367,2.0554
3,3405,2.0554
3,3531,2.0554
3,3533,2.0554
3,3561,2.0554
3,3633,2.0554
3,3695,2.0554
3,3734,2.0554
4,3938,5.4482
4,351,5.1156
4,3334,4.7754
4,3932,4.2335
4,3532,3.9094
4,3820,3.8703
4,3826,3.8703
4,143,3.5072
4,272,3.5072
4,370,3.5072
4,3338,3.5072
4,3629,3.5072
4,3561,2.9937
4,3503,2.9130
4,3437,2.7755
4,133,2.7487
4,129,2.7203
4,3915,2.6904
4,3933,2.6904
4,3937,2.6904
4,3418,2.6248
4,3645,2.5887
4,255,2.5499
4,3641,2.5499
4,3410,2.5079
4,3417,2.4124
4,3897,2.4124
4,3926,2.4124
4,3370,2.3572
4,16,2.3010
4,94,2.3010
4,96,2.3010
4,3330,2.3010
4,3336,2.3010
4,3376,2.3010
4,3485,2.3010
4,3504,2.3010
4,3505,2.3010
4,3533,2.3010
4,3565,2.3010
4,3654,2.3010
4,135,2.2955
4,138,2.2955
4,3412,2.2955
4,3413,2.2955
4,3495,2.2955
4,3445,2.2256
4,3786,2.2256
4,3793,2.2256
4,3908,2.2256
4,3912,2.2256
4,3920,2.2256
4,3931,2.2256
4,3936,2.2256
4,101,2.1448
4,327,2.1448
4,371,2.1448
4,3401,2.1448
4,3435,2.1448
4,3509,2.1448
4,3746,2.1448
4,3929,2.1448
4,37,2.0493
4,139,2.0493
4,274,2.0493
4,335,2.0493
4,3389,2.0493
4,3411,2.0493
4,3414,2.0493
4,3443,2.0493
4,3947,2.0493
4,144,1.9324
4,153,1.9324
4,186,1.9324
4,213,1.9324
4,268,1.9324
4,270,1.9324
4,276,1.9324
4,375,1.9324
4,3331,1.9324
4,3379,1.9324
4,3387,1.9324
4,3415,1.9324
4,3416,1.9324
4,3449,1.9324
4,3459,1.9324
4,3460,1.9324
4,3602,1.9324
4,3642,1.9324
4,3699,1.9324
4,3726,1.9324
4,3906,1.9324
4,3924,1.9324
4,19,1.7817
4,38,1.7817
4,71,1.7817
4,140,1.7817
4,188,1.7817
4,197,1.7817
4,206,1.7817
4,207,1.7817
4,224,1.7817
4,262,1.7817
4,284,1.7817
4,328,1.7817
4,352,1.7817
4,3390,1.7817
4,3434,1.7817
4,3439,1.7817
4,3458,1.7817
4,3492,1.7817
4,3692,1.7817
4,3716,1.7817
4,3718,1.7817
4,3788,1.7817
4,3790,1.7817
4,3886,1.7817
4,3907,1.7817
4,3911,1.7817
4,3919,1.7817
4,3921,1.7817
4,12,1.5693
4,14,1.5693
4,46,1.5693
4,103,1.5693
4,108,1.5693
4,114,1.5693
4,131,1.5693
4,137,1.5693
4,141,1.5693
4,198,1.5693
4,244,1.5693
4,315,1.5693
4,3342,1.5693
4,3349,1.5693
4,3393,1.5693
4,3403,1.5693
4,3409,1.5693
4,3440,1.5693
4,3464,1.5693
4,3506,1.5693
4,3548,1.5693
4,3569,1.5693
4,3581,1.5693
4,3588,1.5693
4,3655,1.5693
4,3680,1.5693
4,3693,1.5693
4,3694,1.5693
4,3727,1.5693
5,3933,7.5772
5,3936,6.7315
5,3937,6.6884
5,3924,6.4383
5,3935,6.4307
5,3926,6.2795
5,133,6.2576
5,3915,6.1994
5,3912,6.0927
5,139,6.0474
5,3929,6.0119
5,135,6.0044
5,3938,5.9626
5,140,5.9578
5,3931,5.8735
5,129,5.8401
5,3908,5.8072
5,3928,5.7765
5,3716,5.7386
5,138,5.7242
5,3919,5.6950
5,3920,5.6543
5,3906,5.6413
5,3918,5.4997
5,3925,5.4364
5,137,5.3872
5,131,5.2172
5,3910,4.9980
5,3911,4.9015
5,3927,4.8541
5,3921,4.7625
5,30,4.7152
5,3917,4.7152
5,3909,4.6891
5,3914,4.6891
5,3916,4.6891
5,3930,4.4434
5,3757,4.3801
5,3913,4.3801
5,3907,4.3733
5,134,4.3260
5,3932,4.2151
5,3922,4.1609
5,3412,4.0500
5,136,4.0170
5,202,4.0170
5,3598,4.0170
5,3934,4.0170
5,3506,3.8520
5,3923,3.8520
5,3389,3.8038
5,3379,3.6869
5,132,3.4889
5,171,3.4889
5,324,3.4889
5,3431,3.4889
5,3944,3.4889
5,3870,3.4287
5,3872,3.3389
5,14,3.3238
5,141,3.3238
5,3569,3.3238
5,3694,3.3238
5,130,3.2372
5,290,2.9808
5,3871,2.9808
5,154,2.9607
5,210,2.9607
5,3438,2.9607
5,3540,2.9607
5,3670,2.9607
5,3734,2.9607
5,3503,2.9130
5,201,2.8108
5,3376,2.8108
5,3437,2.7755
5,3418,2.6248
5,59,2.5916
5,3822,2.5916
5,3856,2.5916
5,3645,2.5887
5,255,2.5499
5,3641,2.5499
5,3410,2.5079
5,3417,2.4124
5,3897,2.4124
5,3370,2.3572
5,3413,2.2955
5,3495,2.2955
5,3652,2.2826
5,3445,2.2256
5,3786,2.2256
5,3793,2.2256
5,101,2.1448
5,327,2.1448
5,371,2.1448
5,3401,2.1448
5,3435,2.1448
5,3509,2.1448
5,3746,2.1448
5,37,2.0493
5,274,2.0493
5,335,2.0493
5,3411,2.0493
5,3414,2.0493
5,3443,2.0493
5,3947,2.0493
5,144,1.9324
5,153,1.9324
5,186,1.9324
5,213,1.9324
5,268,1.9324
5,270,1.9324
5,276,1.9324
5,375,1.9324
5,3331,1.9324
5,3387,1.9324
5,3415,1.9324
5,3416,1.9324
5,3449,1.9324
5,3459,1.9324
5,3460,1.9324
5,3602,1.9324
5,3642,1.9324
5,3699,1.9324
5,3726,1.9324
5,19,1.7817
5,38,1.7817
5,71,1.7817
5,188,1.7817
5,197,1.7817
5,206,1.7817
5,207,1.7817
5,224,1.7817
5,262,1.7817
5,284,1.7817
5,328,1.7817
5,352,1.7817
5,3334,1.7817
5,3390,1.7817
5,3434,1.7817
5,3439,1.7817
5,3458,1.7817
5,3492,1.7817
5,3692,1.7817
5,3718,1.7817
5,3788,1.7817
5,3790,1.7817
5,3886,1.7817
5,16,1.7545
6,3906,8.9684
6,30,6.8834
6,3910,6.0418
6,3930,4.6032
6,272,3.6852
6,3919,3.6375
6,3463,3.2459
6,3920,2.7959
6,3926,2.7959
6,3935,2.7959
6,55,2.4949
6,145,2.4949
6,160,2.4949
6,374,2.4949
6,3639,2.4949
6,3782,2.4949
6,3788,2.4949
6,3909,2.4949
6,3917,2.4949
6,59,11.2640
7,3693,7.1778
7,3459,6.7324
7,21,6.5849
7,3416,6.4384
7,3570,6.3262
7,287,6.3234
7,3797,6.0600
7,3495,5.9033
7,3785,5.8664
7,3931,5.8376
7,146,5.7977
7,3584,5.6647
7,135,5.5488
7,134,5.5303
7,3494,5.5034
7,327,5.1723
7,12,5.0941
7,139,5.0656
7,3804,5.0475
7,141,5.0314
7,3929,5.0192
7,3458,4.9419
7,129,4.9125
7,126,4.8948
7,3438,4.8948
7,78,4.8685
7,248,4.8671
7,3935,4.8448
7,3915,4.7993
7,308,4.7750
7,3468,4.7748
7,3449,4.7345
7,17,4.7163
7,280,4.7011
7,186,4.6832
7,3692,4.6525
7,3694,4.6107
7,3384,4.5813
7,3567,4.5029
7,13,4.4293
7,165,4.4033
7,19,4.3828
7,3701,4.3828
7,313,4.3739
7,3483,4.3739
7,14,4.3422
7,3463,4.2910
7,3503,4.2501
7,250,4.1583
7,144,4.1493
7,3796,4.1021
7,138,4.0469
7,154,4.0427
7,3773,4.0427
7,3936,4.0248
7,23,3.9142
7,3812,3.9142
7,145,3.8775
7,3437,3.8775
7,262,3.7894
7,268,3.7894
7,3916,3.7894
7,3443,3.7709
7,3695,3.7709
7,3794,3.7709
7,3937,3.7709
7,3370,3.7205
7,341,3.7157
7,3563,3.7115
7,3642,3.6991
7,3833,3.6937
7,3793,3.6374
7,374,3.5736
7,3566,3.5736
7,3580,3.5736
7,3388,3.5220
7,3439,3.5220
7,3927,3.5220
7,3932,3.5220
7,3418,3.4999
7,3569,3.4999
7,3938,3.4999
7,41,3.4397
7,3460,3.4397
7,3838,3.4397
7,3867,3.4397
7,3871,3.4397
7,3716,3.4128
7,3792,3.4128
7,3756,3.3893
7,3823,3.3893
7,15,3.3845
7,153,3.3845
7,163,3.3845
7,285,3.3845
7,329,3.3845
7,3800,3.3845
7,3596,3.3803
7,331,3.3062
7,3691,3.3062
7,3848,3.3031
7,3795,3.1908
7,3354,3.1687
7,3359,3.1687
7,3465,3.1687
7,3643,3.1687
7,3715,3.1687
7,3805,3.1687
7,3828,3.1687
7,3412,3.1286
7,88,3.1085
7,128,3.1085
7,3406,3.1085
7,3559,3.1085
7,3608,3.1085
7,3774,3.1085
7,3868,3.1085
7,34,2.9750
7,86,2.9750
7,164,2.9750
7,336,2.9750
7,3327,2.9750
7,3404,2.9750
7,3593,2.9750
7,3602,2.9750
7,3830,2.9750
7,46,2.8596
7,161,2.8596
7,162,2.8596
7,213,2.8596
7,3376,2.8596
7,3620,2.8596
7,3645,2.8596
7,3786,2.8596
7,3913,2.8596
7,3922,2.8596
7,89,2.8187
7,140,2.8187
7,221,2.8187
7,3548,2.8187
7,31,2.6438
7,45,2.6438
7,113,2.6438
7,118,2.6438
7,147,2.6438
7,171,2.6438
7,185,2.6438
7,198,2.6438
7,3336,2.6438
7,3348,2.6438
8,3928,8.8056
8,135,5.8516
8,3915,5.6516
8,3856,5.3793
8,3914,5.2624
8,3933,4.8868
8,3935,4.8614
8,3924,4.5059
8,3936,4.5059
8,171,4.4253
8,3932,4.4253
8,3918,4.2935
8,3674,4.1873
8,140,4.1761
8,139,3.9980
8,3937,3.9980
8,3716,3.9568
8,3919,3.9133
8,3938,3.9133
8,3912,3.8671
8,3925,3.8671
8,3926,3.8671
8,3929,3.8671
8,137,3.8179
8,3906,3.7089
8,131,3.6479
8,3927,3.6479
8,3931,3.6479
8,3908,3.5816
8,30,3.5090
8,133,3.5090
8,3917,3.5090
8,3793,3.4327
8,138,3.4287
8,3870,3.4287
8,3910,3.4287
8,3920,3.4287
8,3872,3.3389
8,130,3.2372
8,3930,3.2372
8,216,3.1650
8,371,3.1650
8,129,3.1197
8,134,3.1197
8,3909,3.1197
8,3911,3.1197
8,3916,3.1197
8,290,2.9808
8,3871,2.9808
8,3921,2.9808
8,136,2.8108
8,201,2.8108
8,202,2.8108
8,3376,2.8108
8,3598,2.8108
8,3757,2.8108
8,3913,2.8108
8,3934,2.8108
8,351,2.7877
8,3636,2.7877
8,3662,2.7877
8,3750,2.7877
8,59,2.5916
8,3822,2.5916
8,3907,2.5916
8,3922,2.5916
8,132,2.2826
8,324,2.2826
8,3431,2.2826
8,3506,2.2826
8,3652,2.2826
8,3923,2.2826
8,3944,2.2826
8,49,2.1427
8,70,2.1427
8,106,2.1427
8,194,2.1427
8,241,2.1427
8,261,2.1427
8,265,2.1427
8,275,2.1427
8,336,2.1427
8,3360,2.1427
8,3399,2.1427
8,3403,2.1427
8,3409,2.1427
8,3449,2.1427
8,3543,2.1427
8,3553,2.1427
8,3554,2.1427
8,3724,2.1427
8,3749,2.1427
8,3826,2.1427
8,3866,2.1427
8,14,1.7545
8,16,1.7545
8,141,1.7545
8,154,1.7545
8,157,1.7545
8,175,1.7545
8,210,1.7545
8,366,1.7545
8,3379,1.7545
8,3389,1.7545
8,3412,1.7545
8,3438,1.7545
8,3441,1.7545
8,3479,1.7545
8,3540,1.7545
8,3569,1.7545
8,3670,1.7545
8,3694,1.7545
8,3720,1.7545
8,3734,1.7545
8,3783,1.7545
8,3841,1.7545
8,3851,1.7545
9,351,4.8887
9,129,4.8878
9,3370,4.5247
9,252,4.5066
9,101,4.3123
9,3443,4.2168
9,3648,3.9992
9,38,3.9492
9,3409,3.7368
9,3508,3.6825
9,134,3.3737
9,173,3.3737
9,241,3.3737
9,3392,3.3737
9,3407,3.3737
9,3510,3.3737
9,3732,3.3737
9,216,3.2016
9,3503,2.9130
9,3437,2.7755
9,133,2.7487
9,3915,2.6904
9,3933,2.6904
9,3937,2.6904
9,3418,2.6248
9,3645,2.5887
9,255,2.5499
9,3641,2.5499
9,3410,2.5079
9,3417,2.4124
9,3897,2.4124
9,3926,2.4124
9,135,2.2955
9,138,2.2955
9,3412,2.2955
9,3413,2.2955
9,3495,2.2955
9,3445,2.2256
9,3786,2.2256
9,3793,2.2256
9,3908,2.2256
9,3912,2.2256
9,3920,2.2256
9,3931,2.2256
9,3936,2.2256
9,1,2.1675
9,45,2.1675
9,80,2.1675
9,91,2.1675
9,127,2.1675
9,204,2.1675
9,250,2.1675
9,266,2.1675
9,334,2.1675
9,3328,2.1675
9,3355,2.1675
9,3402,2.1675
9,3446,2.1675
9,3582,2.1675
9,3843,2.1675
9,3903,2.1675
9,327,2.1448
9,371,2.1448
9,3401,2.1448
9,3435,2.1448
9,3509,2.1448
9,3746,2.1448
9,3929,2.1448
9,37,2.0493
9,139,2.0493
9,274,2.0493
9,335,2.0493
9,3389,2.0493
9,3411,2.0493
9,3414,2.0493
9,3938,2.0493
9,3947,2.0493
9,144,1.9324
9,153,1.9324
9,186,1.9324
9,213,1.9324
9,268,1.9324
9,270,1.9324
9,276,1.9324
9,375,1.9324
9,3331,1.9324
9,3379,1.9324
9,3387,1.9324
9,3415,1.9324
9,3416,1.9324
9,3449,1.9324
9,3459,1.9324
9,3460,1.9324
9,3602,1.9324
9,3642,1.9324
9,3699,1.9324
9,3726,1.9324
9,3906,1.9324
9,3924,1.9324
9,3932,1.9324
9,19,1.7817
9,71,1.7817
9,140,1.7817
9,188,1.7817
9,197,1.7817
9,206,1.7817
9,207,1.7817
9,224,1.7817
9,262,1.7817
9,284,1.7817
9,328,1.7817
9,352,1.7817
9,3334,1.7817
9,3390,1.7817
9,3434,1.7817
9,3439,1.7817
9,3458,1.7817
9,3492,1.7817
9,3692,1.7817
9,3716,1.7817
9,3718,1.7817
9,3788,1.7817
9,3790,1.7817
9,3886,1.7817
9,3907,1.7817
9,3911,1.7817
9,3919,1.7817
9,3921,1.7817
9,12,1.5693
9,14,1.5693
9,46,1.5693
9,103,1.5693
9,108,1.5693
9,114,1.5693
9,131,1.5693
9,137,1.5693
9,141,1.5693
9,198,1.5693
9,244,1.5693
9,315,1.5693
9,3342,1.5693
9,3349,1.5693
9,3393,1.5693
9,3403,1.5693
9,3440,1.5693
9,3464,1.5693
9,3506,1.5693
9,3548,1.5693
9,3569,1.5693
9,3581,1.5693
10,3524,7.9737
10,3876,7.8130
10,3527,7.8077
10,3446,7.1432
10,218,6.8242
10,3920,6.6119
10,3374,6.6075
10,3899,6.1787
10,66,5.9100
10,3412,5.7359
10,3409,5.6647
10,3402,5.6483
10,290,5.3113
10,356,5.3006
10,188,5.2536
10,3751,5.2536
10,125,5.2033
10,354,5.0786
10,3680,4.9023
10,241,4.8658
10,65,4.7396
10,3901,4.6358
10,3669,4.5837
10,3496,4.5394
10,3793,4.5394
10,3449,4.4805
10,3546,4.4805
10,328,4.4411
10,3530,4.4411
10,255,4.2804
10,3771,4.2804
10,3368,4.1496
10,106,4.0944
10,3405,4.0944
10,3529,4.0944
10,3887,4.0944
10,3724,4.0377
10,3531,3.9983
10,3561,3.9588
10,3732,3.9588
10,3490,3.8375
10,3902,3.8375
10,265,3.7825
10,3946,3.7825
10,115,3.7750
10,3543,3.7750
10,3776,3.7750
10,3896,3.7750
10,98,3.6515
10,3806,3.6515
10,3443,3.5554
10,48,3.5160
10,335,3.5160
10,3856,3.5160
10,3894,3.5160
10,3672,3.3310
10,372,3.2208
10,3344,3.2208
10,60,3.0731
10,85,3.0731
10,118,3.0731
10,215,3.0731
10,307,3.0731
10,311,3.0731
10,359,3.0731
10,3383,3.0731
10,3427,3.0731
10,3444,3.0731
10,3492,3.0731
10,3519,3.0731
10,3552,3.0731
10,3567,3.0731
10,3619,3.0731
10,3631,3.0731
10,3674,3.0731
10,3736,3.0731
10,3854,3.0731
10,3939,3.0731
10,91,2.8487
10,104,2.7219
10,249,2.5666
10,293,2.5666
10,3722,2.5666
10,111,2.3664
10,225,2.3664
10,357,2.3664
10,3644,2.3664
10,251,2.3568
10,3399,2.3568
10,3407,2.3568
10,3437,2.3568
10,3932,2.3568
10,352,2.1805
10,3367,2.1805
10,3369,2.1805
10,3396,2.1805
10,3422,2.1805
10,3548,2.1805
10,3745,2.1805
10,3359,2.1730
10,3432,2.1730
10,3645,2.1730
10,3734,2.1730
10,36,2.0843
10,90,2.0843
10,227,2.0843
10,236,2.0843
10,3695,2.0843
10,3762,2.0843
10,56,1.9139
10,102,1.9139
10,203,1.9139
10,252,1.9139
10,358,1.9139
10,370,1.9139
10,3360,1.9139
10,3372,1.9139
10,3393,1.9139
10,3408,1.9139
10,3463,1.9139
10,3504,1.9139
10,3535,1.9139
10,3537,1.9139
10,3658,1.9139
10,3727,1.9139
10,3737,1.9139
10,3773,1.9139
10,3895,1.9139
10,3900,1.9139
10,3931,1.9139
10,2,1.6021
10,46,1.6021
10,49,1.6021
10,52,1.6021
10,78,1.6021
10,92,1.6021
10,123,1.6021
10,138,1.6021
10,183,1.6021
10,193,1.6021
10,235,1.6021
10,270,1.6021
10,282,1.6021
10,284,1.6021
10,305,1.6021
10,314,1.6021
10,318,1.6021
10,362,1.6021
10,369,1.6021
10,375,1.6021
